,Product,Price,Image,Link,Reviews,Stars,Discount,Tikinow,Badge under price,Installment,gift
245,"Laptop Acer Nitro 5 AN515-44-R9JM NH.Q9MSV.003 (AMD R- 4600H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE/ GTX 1650 4GB GDDR6/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng",19.469.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/b8/34/6a/40565d47726efbe9a1f6d95b353a9bb3.jpg,https://tiki.vn/laptop-acer-nitro-5-an515-44-r9jm-nh-q9msv-003-amd-r-4600h-8gb-ddr4-3200mhz-512gb-ssd-m-2-pcie-gtx-1650-4gb-gddr6-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p81504196.html?src=ss-organic,Not available,Not available,-7%,Yes,No,Yes,No
246,"Usb Dcom 3G 4G  Huawei E3531 21,6Mb - Chạy Bộ Cài Chuẩn Mobille Partner, Hỗ Trợ Đổi IP+ Chạy Đa Mạng- Hàng chính hãng",392.999 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/69/0e/36/c93ddf28a4e0e09e068ca08fb88d3ea2.jpg,https://tiki.vn/usb-dcom-3g-4g-huawei-e3531-21-6mb-chay-bo-cai-chuan-mobille-partner-ho-tro-doi-ip-chay-da-mang-hang-chinh-hang-p49626554.html?src=ss-organic,9,4.1,-61%,Yes,Yes,No,No
247,"Laptop Asus ROG Zephyrus G14 GA401II-HE019T (AMD R7-4800HS/ 16GB DDR4 3200MHz/ 512GB SSD PCIE G3X4/ GTX 1650Ti 4GB GDDR6/ 14 FHD IPS, 120Hz/ Win10) - Hàng Chính Hãng",30.899.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/95/b8/15/e46cd58679e76b5a142570b57943d146.jpg,https://tiki.vn/laptop-asus-rog-zephyrus-g14-ga401ii-he019t-amd-r7-4800hs-16gb-ddr4-3200mhz-512gb-ssd-pcie-g3x4-gtx-1650ti-4gb-gddr6-14-fhd-ips-120hz-win10-hang-chinh-hang-p57652429.html?src=ss-organic,2,4.0,-6%,Yes,No,Yes,No
248,Bộ Phát Sóng WiFi Xiaomi Router 4A Siêu Mạnh 2 Băng Tần 2.4G 5G AC1200 - Hàng Chính Hãng,479.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/bo-phat-song-wifi-xiaomi-router-4a-sieu-manh-2-bang-tan-2-4g-5g-ac1200-hang-chinh-hang-digiworld-p68828151.html?src=ss-organic,29,5.0,-19%,Yes,No,No,No
249,"Sạc Dành Cho Macbook Air 14.85V-3.05A - 45W, Magsafe 2 - A1436, A1465, Năm 2012 đến 2017.",550.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/43/03/9f/1f3d0d8aefa2c8fb1a5e1d24150160d5.jpg,https://tiki.vn/sac-danh-cho-macbook-air-model-a1465-p51087321.html?src=ss-organic,33,4.7,-15%,Yes,No,No,No
250,Thiết Bị Kích Sóng Wifi Xiaomi Pro Hàng Chính Hãng,249.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/3d/36/73/9711c8f7189d256aa1e7e96f3e16b24a.jpg,https://tiki.vn/thiet-bi-kich-song-wifi-xiaomi-pro-hang-chinh-hang-p54021947.html?src=ss-organic,2,4.5,-43%,No,No,No,No
251,USB SanDisk CZ50 16GB – USB 2.0 – Hàng Chính Hãng,105.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/69/c8/c7/cf23a027d78be87772a46f6acb0bd5fe.jpg,https://tiki.vn/usb-sandisk-cz50-16gb-usb-2-0-hang-chinh-hang-p4953361.html?src=ss-organic,Not available,Not available,-19%,No,No,No,No
252,CPU Intel Core i5-10400 6 Cores 12 Threads Up to 4.30 Ghz - 10th Gen LGA1200 Box - Hàng Chính Hãng,4.350.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/4f/2b/b9/a03f5002ed5812688beb77fcecc6935d.png,https://tiki.vn/cpu-intel-core-i5-10400-6-cores-12-threads-4-0ghz-10th-gen-lga1120-box-hang-chinh-hang-p55146278.html?src=ss-organic,11,4.5,-37%,Yes,No,No,No
253,"Bộ máy tính MỚI màn 24 inch chuyên Game, edit video, đồ họa, văn phòng, học tập,(Sản phẩm trọn bộ đã cài đặt Win, office, cắm điện là dùng)- Hàng nhập khẩu",5.099.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/59/e7/2d/ce636e197a13d0802a5785da2b6f62f2.jpg,https://tiki.vn/bo-may-tinh-moi-man-24-inch-cong-chuyen-game-edit-video-do-hoa-van-phong-hoc-tap-san-pham-tron-bo-da-cai-dat-win-office-cam-dien-la-dung-hang-nhap-khau-p53468229.html?src=ss-organic,Not available,Not available,-19%,No,No,No,No
254,Màn Hình LED LG 27UL850-W 27 inch 4K UHD (3840 x 2160) VESA DisplayHDR 400 5ms 60Hz IPS - Hàng Chính Hãng,11.490.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/55/8c/2e/3ae6521baf9b0079e6b9051a79c90000.jpg,https://tiki.vn/man-hinh-led-lg-27ul850-w-27-inch-4k-uhd-3840-x-2160-vesa-displayhdr-400-5ms-60hz-ips-hang-chinh-hang-p11609717.html?src=ss-organic,36,4.7,-28%,Yes,No,Yes,No
255,Bộ Máy tình Để Bàn Dell X020 ( Core i7 - 4770 / Ram 8GB / SSD 240GB / Card hình Quadro K620- 2Gb) Và Màn hình Dell U2419H và Bàn Phím chuột Dell - Dòng Dùng Đồ Họa cao cấp  - Hàng chính hãng,12.790.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/fa/f0/69/1a1546f8ac8c37c8347f8005f335e5b1.jpg,https://tiki.vn/bo-may-tinh-de-ban-dell-x020-core-i7-4770-ram-8gb-ssd-240gb-card-hinh-quadro-k620-2gb-va-man-hinh-dell-u2419h-va-ban-phim-chuot-dell-dong-dung-do-hoa-cao-cap-hang-chinh-hang-p51029564.html?src=ss-organic,4,5.0,-36%,Yes,Yes,No,No
256,Phần mềm bảo vệ điện thoại Bkav Mobile Security BMS - Hàng chính hãng,89.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/phan-mem-bao-ve-dien-thoai-bkav-mobile-security-bms-hang-chinh-hang-p67567419.html?src=ss-organic,161,4.5,-70%,Yes,Yes,No,No
257,Chuột Có Dây Genius DX-120 - Hàng Chính Hãng,64.000 ₫,https://salt.tikicdn.com/cache/280x280/media/catalog/product/d/x/dx-120black.u2470.d20170214.t115041.486024.jpg,https://tiki.vn/chuo-t-co-day-genius-dx-120-hang-chinh-hang-p310917.html?src=ss-organic,165,4.6,-36%,Yes,Yes,No,No
258,USB 3.0 SanDisk Ultra CZ48 16GB - Hàng Chính Hãng,89.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/61/d6/ba/9155015d962f4ba8b1c2150cff66eb3d.jpg,https://tiki.vn/usb-3-0-sandisk-ultra-cz48-16gb-hang-chinh-hang-p486766.html?src=ss-organic,28,4.8,-58%,Yes,Yes,No,No
259,Ổ cứng HDD Western Digital Ultrastar 14TB 3.5 inch Sata 3 - Hàng Nhập Khẩu,7.555.555 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/3a/ce/69/6f9ac2da2eb30fb06955923c9b0add95.jpg,https://tiki.vn/o-cung-hdd-western-digital-ultrastar-14tb-3-5-inch-sata-3-hang-nhap-khau-p63090330.html?src=ss-organic,5,5.0,-54%,Yes,Yes,Yes,No
260,USB SanDisk Cz33 16GB - USB 2.0 - Hàng Chính Hãng,90.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/3a/38/ba/004ca39b4a0341fa4ab90163411cdfe5.jpg,https://tiki.vn/usb-sandisk-cz33-16gb-usb-2-0-hang-chinh-hang-p426396.html?src=ss-organic,169,4.5,-63%,Yes,No,No,No
261,Bộ Phát Sóng Wifi 300Mbps 2 Ăng-Ten TPLink 820N- Hàng Chính Hãng,180.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/8c/72/cb/2b5188f522dbe9f043ea22af2c90ef1b.jpg,https://tiki.vn/bo-phat-song-wifi-300mbps-2-ang-ten-tp-link-820n-hang-chinh-hang-p20111924.html?src=ss-organic,50,4.7,-40%,Yes,Yes,No,No
262,Hộp Đựng Ổ Cứng  Di Động HDD Box 2.5 VINETTEAM USB 3.0 Nhựa Trong Suốt Tốc Độ 5gbs-3297-Hàng Chính Hãng,118.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/2f/0d/ec/5cded3ded1fc1abb9bf6d9e951af6dd2.jpg,https://tiki.vn/hop-dung-o-cung-di-dong-hdd-box-2-5-vinetteam-usb-3-0-nhua-trong-suot-toc-do-5gbs-3297-hang-chinh-hang-p74561265.html?src=ss-organic,32,4.5,-41%,Yes,Yes,No,No
263,Dây mạng bấm sẵn 2 đầu Cat6 UTP Patch Cords dài 2M UGREEN NW102 11202 - Hàng Chính Hãng,59.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/day-mang-bam-san-2-dau-cat6-utp-patch-cords-dai-2m-ugreen-nw102-11202-hang-chinh-hang-p6403163.html?src=ss-organic,42,5.0,-16%,Yes,No,No,No
264,RAM Laptop Samsung 8GB DDR3L bus 1600 - Hàng Nhập Khẩu,830.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/1b/7d/1e/9db55989a79d1bc721f1511565ab2679.jpg,https://tiki.vn/ram-laptop-samsung-8gb-ddr3l-bus-1600-hang-nhap-khau-p10001384.html?src=ss-organic,201,4.6,-17%,Yes,Yes,No,No
265,Bộ Dụng Cụ Thi Công Mạng (Kìm Mạng + Bộ Test Mạng + 100 Hạt mạng RJ45),106.800 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/85/1b/61/fa79d8fdba2185393a058edf345bfec7.png,https://tiki.vn/bo-dung-cu-thi-cong-mang-kim-mang-bo-test-mang-100-hat-mang-rj45-p41446843.html?src=ss-organic,57,4.5,-57%,Yes,No,No,No
266,Apple Mac Mini 2020 M1 (Apple M1/ 8GB/ 512GB) - MGNT3SA/A - Hàng Chình Hãng,22.999.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/62/2a/8c/e16f7411420479fbcd4b1c45453cf437.jpg,https://tiki.vn/apple-mac-mini-2020-m1-apple-m1-8gb-512gb-mgnt3sa-a-hang-chinh-hang-p73788531.html?src=ss-organic,6,4.8,-8%,Yes,No,Yes,No
267,Vỏ hộp đựng ổ cứng SATA 2.0/3.0 2.5 và SSD vỏ nhựa ABS cao cấp (dây dời) UGREEN US221 30848 - Hàng Chính Hãng,189.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/b1/f8/7e/77f585861af3ca5a8ef8a3345a525033.jpg,https://tiki.vn/vo-hop-dung-o-cung-sata-2-0-3-0-2-5-va-ssd-vo-nhua-abs-cao-cap-day-doi-ugreen-us221-30848-hang-chinh-hang-p6817797.html?src=ss-organic,84,4.8,-24%,Yes,No,No,No
268,Ổ Đĩa Rời Đọc Và Ghi CD/DVD Transcend TS8X DVDS-K - Hàng Chính Hãng,615.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/90/33/01/1ff2d517a467e58dc5f344a574c4bd9b.jpg,https://tiki.vn/o-dia-roi-doc-va-ghi-cd-dvd-transcend-ts8x-dvds-k-hang-chinh-hang-p1406949.html?src=ss-organic,116,4.8,-18%,Yes,Yes,No,No
269,Máy Scan Canon Lide 300 - Hàng Chính Hãng,1.479.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/54/85/cc/c8a9c722a31601eb552cc9b7c63923e7.jpg,https://tiki.vn/may-scan-canon-lide-300-hang-chinh-hang-p8114282.html?src=ss-organic,59,4.6,-7%,Yes,No,No,No
270,Ổ Cứng gắn trong SSD Samsung 870 QVO 2.5 inch SATA III - Hàng Nhập Khẩu - 1TB,2.650.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/43/2c/b6/407dbbd4916882ea37d45371acd02039.jpg,https://tiki.vn/o-cung-gan-trong-ssd-samsung-870-qvo-2-5-inch-sata-iii-hang-nhap-khau-1tb-p63080281.html?src=ss-organic,26,4.8,-37%,Yes,Yes,No,No
271,Khay Ổ Cứng Caddy Bay 9.5mm Siêu Mỏng (Gắn Ổ Cứng Thay Ổ Quang Laptop),64.500 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/a4/45/a0/01b5c999f1826627635fdc3354bfab9c.jpg,https://tiki.vn/khay-o-cung-caddy-bay-9-5mm-sieu-mong-gan-o-cung-thay-o-quang-laptop-p7857797.html?src=ss-organic,133,4.6,-64%,Yes,No,No,No
272,Man Hình ViewSonic VA2432-H - Hàng Chính Hãng,2.690.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/58/4b/6a/eff6aae9fb4389a7428ececfabfd29bd.jpg,https://tiki.vn/man-hinh-viewsonic-va2432-h-hang-chinh-hang-p56251562.html?src=ss-organic,4,4.8,-2%,Yes,Yes,No,No
273,Mực in Canon 2900 - Hộp mực 12A,104.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/48/8a/1d/cf065dd8e80b5405a025001d5ffe040b.jpg,https://tiki.vn/muc-in-canon-2900-hop-muc-12a-p53254176.html?src=ss-organic,87,4.5,-58%,Yes,Yes,No,No
274,Ổ cứng SSD Silicon Power 512GB PCIe Gen3 x4 P34A60 SP512GBP34A60M28 - Hàng  Chính Hãng,1.600.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/00/79/75/103132cd63ec75f02358dfe76ad23c5e.jpg,https://tiki.vn/o-cung-ssd-silicon-power-512gb-pcie-gen3-x4-p34a60-sp512gbp34a60m28-hang-chinh-hang-p72790590.html?src=ss-organic,Not available,Not available,-11%,Yes,Yes,No,No
275,Ổ Cứng SSD Sata III 2.5 inch 500GB Samsung 860 Evo MZ-76E500BW - Hàng Chính Hãng,1.990.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/88/40/ae/b6835f1e1f967fb914c42cdb8aef9338.jpg,https://tiki.vn/o-cung-ssd-sata-iii-2-5-inch-500gb-samsung-860-evo-mz-76e500bw-hang-chinh-hang-p1610105.html?src=ss-organic,Not available,Not available,-64%,Yes,Yes,No,No
276,"Ổ cứng SSD KIOXIA SATA 3 2.5"" 240GB LTC10Z240GG8 - Hàng Chính Hãng",780.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/c8/e0/5d/0eb1918c4ea7e2d5195d0b08feb4564f.jpg,https://tiki.vn/o-cung-ssd-kioxia-sata-3-2-5-240gb-ltc10z240gg8-hang-chinh-hang-p67257699.html?src=ss-organic,2,4.5,-1%,Yes,No,No,No
